file	timestamp	NGPSLatitude	NGPSLongitude	NGear	nEngine	rThrottlePedal	pBrakeF	gLat	gLong	sLap	vCar	Lap	lat/lng
1306674660	15:10:53	0	0	7	14632	12	39	-1	-2	654	260	49	0,0
1306674661	15:10:54	43.73843	7.42738	5	15780	1	30	-2	-1	678	214.9	49	43.73843,7.42738
1306674662	15:10:55	43.73814	7.42762	3	14032	0	10	-2	0	754	161.1	49	43.73814,7.42762
1306674663	15:10:56	43.7385	7.42786	3	14032	19	2	-2	0	799	137.7	49	43.7385,7.42786
1306674664	15:10:57	43.73883	7.42779	3	13137	42	1	-2	0	827	134.4	49	43.73883,7.42779
1306674665	15:10:58	43.73918	7.42752	3	13137	0	23	1	-1	871	141.4	49	43.73918,7.42752
1306674666	15:10:59	43.73938	7.42735	2	14196	9	2	3	0	899	123.3	49	43.73938,7.42735
1306674667	15:11:00	43.73938	7.42735	2	17351	69	1	1	1	936	119.4	49	43.73938,7.42735
1306674668	15:11:01	0	0	3	17253	93	1	1	1	963	139.1	49	0,0
1306674669	15:11:02	0	0	4	17086	100	1	-1	1	996	173.2	49	0,0
1306674670	15:11:03	0	0	4	14329	0	37	0	-2	1055	178.1	49	0,0
1306674671	15:11:04	0	0	2	15362	0	35	1	-2	1102	125.1	49	0,0
1306674672	15:11:05	0	0	1	11679	0	7	2	-1	1132	81.9	49	0,0
1306674673	15:11:06	0	0	1	13094	36	1	1	1	1155	69.5	49	0,0
1306674674	15:11:07	0	0	1	17998	69	1	0	1	1172	86.8	49	0,0
1306674675	15:11:08	0	0	2	14568	38	7	0	-1	1206	120.6	49	0,0
1306674676	15:11:09	0	0	1	11342	0	33	-1	-1	1239	92.8	49	0,0
1306674677	15:11:10	0	0	1	7429	0	6	-2	-1	1253	60.6	49	0,0
1306674678	15:11:11	43.74027	7.42965	1	6032	4	1	-1	0	1269	43.3	49	43.74027,7.42965
1306674679	15:11:12	43.74036	7.42967	1	8366	39	1	-1	0	1277	36.3	49	43.74036,7.42967
1306674680	15:11:13	43.74052	7.42957	1	9891	53	1	0	1	1301	65.9	49	43.74052,7.42957
1306674681	15:11:14	43.74065	7.42939	1	12501	1	11	2	0	1310	90.1	49	43.74065,7.42939
1306674682	15:11:15	43.74086	7.42937	1	12938	25	1	2	0	1345	77.4	49	43.74086,7.42937
1306674683	15:11:16	43.74097	7.4295	1	15203	55	1	1	1	1362	83	49	43.74097,7.4295
1306674684	15:11:17	43.74111	7.42988	1	15438	0	25	1	-1	1394	111.1	49	43.74111,7.42988
1306674685	15:11:18	43.74106	7.43003	1	12264	0	5	2	0	1414	87.6	49	43.74106,7.43003
1306674686	15:11:19	43.741	7.43033	1	12934	43	1	2	0	1438	76.9	49	43.741,7.43033
1306674687	15:11:20	43.74091	7.43049	1	17769	68	1	1	1	1456	89	49	43.74091,7.43049
1306674688	15:11:21	43.74065	7.43049	2	15181	96	1	0	1	1493	132.4	49	43.74065,7.43049
1306674689	15:11:22	43.74018	7.43036	3	16384	100	1	1	1	1526	172.1	49	43.74018,7.43036
1306674690	15:11:23	43.74007	7.43034	5	17266	100	1	1	1	1586	210.2	49	43.74007,7.43034
1306674691	15:11:24	43.74007	7.43034	6	17701	100	1	2	0	1657	231	49	43.74007,7.43034
1306674692	15:11:25	0	0	6	17883	100	1	3	0	1734	248.6	49	0,0
1306674693	15:11:26	0	0	7	16478	100	1	1	0	1816	258.8	49	0,0
1306674694	15:11:27	0	0	7	17223	100	2	1	-1	1872	270.9	49	0,0
1306674695	15:11:28	0	0	7	15620	14	43	0	-2	1930	278.2	49	0,0
1306674696	15:11:29	0	0	7	14234	0	61	0	-3	2009	215.9	49	0,0
1306674697	15:11:30	0	0	3	14352	0	45	0	-2	2045	142.6	49	0,0
1306674698	15:11:31	0	0	1	11221	0	7	-2	-1	2077	85.6	49	0,0
1306674699	15:11:32	0	0	1	8834	0	14	1	-1	2100	67.1	49	0,0
1306674700	15:11:33	0	0	1	11215	47	1	1	1	2118	55.4	49	0,0
1306674701	15:11:34	0	0	1	17149	67	1	0	1	2142	81.6	49	0,0
1306674702	15:11:35	0	0	2	16324	92	1	-1	1	2142	123.3	49	0,0
1306674703	15:11:36	0	0	3	17040	100	1	0	1	2196	154.2	49	0,0
1306674707	15:11:40	0	0	3	15453	79	1	-2	1	2396	143.1	49	0,0
1306674708	15:11:41	0	0	4	15499	31	3	-2	-1	2448	181.5	49	0,0
1306674709	15:11:42	0	0	4	15109	42	2	-2	0	2487	177.4	49	0,0
1306674710	15:11:43	0	0	4	16435	81	1	2	0	2542	178.1	49	0,0
1306674711	15:11:44	0	0	4	15801	90	1	1	-2	2582	192.3	49	0,0
1306674712	15:11:45	0	0	4	14888	0	39	1	-1	2638	154.4	49	0,0
1306674713	15:11:46	43.73417	7.42244	2	11626	0	5	2	0	2675	106.9	49	43.73417,7.42244
1306674714	15:11:47	43.73394	7.42227	2	10494	15	1	-1	1	2705	88.6	49	43.73394,7.42227
1306674715	15:11:48	43.73373	7.42225	2	13858	50	2	-1	1	2723	89	49	43.73373,7.42225
1306674716	15:11:49	43.73347	7.42236	2	17947	89	1	-1	1	2756	117.1	49	43.73347,7.42236
1306674717	15:11:50	43.73315	7.42264	3	15684	68	4	-2	-1	2802	156.9	49	43.73315,7.42264
1306674718	15:11:51	43.73289	7.42302	2	14704	0	32	-1	-1	2835	147.1	49	43.73289,7.42302
1306674719	15:11:52	43.73279	7.42326	1	13912	0	34	1	-1	2861	110.8	49	43.73279,7.42326
1306674720	15:11:53	43.7325	7.4234	1	8807	0	2	2	0	2887	69.3	49	43.7325,7.4234
1306674721	15:11:54	43.73214	7.42321	1	11535	47	1	1	1	2905	53.4	49	43.73214,7.42321
1306674722	15:11:55	43.73196	7.42291	1	10766	59	7	1	-1	2926	73.2	49	43.73196,7.42291
1306674723	15:11:56	43.73196	7.42276	1	9293	2	10	1	0	2934	67.4	49	43.73196,7.42276
1306674724	15:11:57	43.73237	7.42272	1	9292	68	2	2	0	2959	58.1	49	43.73237,7.42272
1306674725	15:11:58	43.73253	7.42274	1	9386	100	1	0	0	2972	59.7	49	43.73253,7.42274
1306674726	15:11:59	43.73274	7.42269	1	9416	90	2	-1	0	0	59.8	50	43.73274,7.42269
1306674727	15:12:00	43.73283	7.42261	1	9393	100	1	0	0	0	59.7	50	43.73283,7.42261
1306674729	15:12:02	43.73303	7.42237	1	3756	0	29	0	-1	0	38.7	50	43.73303,7.42237
1306674733	15:12:06	43.73315	7.42239	1	3953	1	20	0	0	0	0	50	43.73315,7.42239
1306674734	15:12:07	43.73315	7.42239	1	13743	15	16	0	0	0	0	50	43.73315,7.42239
1306674735	15:12:08	43.73315	7.42239	1	13969	13	16	0	0	0	0	50	43.73315,7.42239
1306674736	15:12:09	43.73315	7.42239	1	8698	26	1	0	1	0	3.5	50	43.73315,7.42239
1306674737	15:12:10	43.73322	7.42235	1	8387	44	1	0	1	0	28.9	50	43.73322,7.42235
1306674738	15:12:11	43.73332	7.4223	1	9362	80	1	0	0	0	59.4	50	43.73332,7.4223
1306674739	15:12:12	43.73347	7.42223	1	9367	100	1	0	0	0	59.7	50	43.73347,7.42223
1306674740	15:12:13	43.73366	7.42213	1	9384	100	1	0	0	0	59.4	50	43.73366,7.42213
1306674741	15:12:14	43.7338	7.42208	1	9341	100	1	0	0	0	59.5	50	43.7338,7.42208
1306674742	15:12:15	43.73397	7.42201	1	9388	100	1	0	0	0	59.6	50	43.73397,7.42201
1306674743	15:12:16	43.73405	7.42197	1	9328	100	1	0	0	0	59.6	50	43.73405,7.42197
1306674744	15:12:17	43.73425	7.4219	1	9368	100	1	0	0	0	59.5	50	43.73425,7.4219
1306674745	15:12:18	43.73434	7.42186	1	9363	100	1	0	0	0	59.4	50	43.73434,7.42186
1306674746	15:12:19	43.73451	7.42179	1	9351	100	1	0	0	0	59.6	50	43.73451,7.42179
1306674747	15:12:20	43.73465	7.42174	1	9325	100	1	-1	0	0	59.5	50	43.73465,7.42174
1306674748	15:12:21	43.73478	7.42164	1	6630	100	1	0	0	0	59.3	50	43.73478,7.42164
1306674749	15:12:22	43.7349	7.42157	2	7212	100	1	0	0	0	59.3	50	43.7349,7.42157
1306674750	15:12:23	43.73508	7.42148	2	7148	100	1	-1	0	0	59.5	50	43.73508,7.42148
1306674751	15:12:24	43.73519	7.4214	2	8477	45	1	0	1	11	59.5	50	43.73519,7.4214
1306674752	15:12:25	43.73538	7.42131	2	12903	69	1	0	1	35	88.3	50	43.73538,7.42131
1306674753	15:12:26	43.73551	7.42128	2	16680	89	1	0	1	58	112.5	50	43.73551,7.42128
1306674754	15:12:27	43.73579	7.42127	2	16801	92	1	1	1	87	152.9	50	43.73579,7.42127
1306674755	15:12:28	43.73614	7.42132	2	16008	6	30	1	-2	141	157.1	50	43.73614,7.42132
1306674756	15:12:29	43.73633	7.42122	2	14174	0	33	0	-1	188	134.9	50	43.73633,7.42122
1306674757	15:12:30	43.73691	7.42171	2	12335	16	2	2	0	222	99.6	50	43.73691,7.42171
1306674758	15:12:31	43.73704	7.42203	2	12365	82	1	0	1	243	108.1	50	43.73704,7.42203
1306674759	15:12:32	43.73706	7.42241	2	15418	100	1	-1	1	283	136.1	50	43.73706,7.42241
1306674760	15:12:33	43.73706	7.42289	4	17037	100	1	0	1	318	182.9	50	43.73706,7.42289
1306674761	15:12:34	43.73706	7.42289	5	16977	100	1	1	1	380	210.5	50	43.73706,7.42289
1306674762	15:12:35	0	0	6	16567	100	1	-2	1	452	231.7	50	0,0
1306674763	15:12:36	43.7373	7.42504	6	17396	100	1	0	0	528	245.6	50	43.7373,7.42504
1306674764	15:12:37	43.73754	7.42604	6	15284	1	41	0	-2	608	252.8	50	43.73754,7.42604
1306674765	15:12:38	43.73767	7.42666	4	15721	0	34	-2	-2	654	212.7	50	43.73767,7.42666
1306674766	15:12:39	43.73861	7.42793	3	13395	1	8	-2	0	707	153.4	50	43.73861,7.42793
1306674767	15:12:40	43.73847	7.42787	3	12975	14	2	-3	0	736	136.1	50	43.73847,7.42787
1306674768	15:12:41	43.73943	7.42841	3	13414	43	1	-2	0	764	133.8	50	43.73943,7.42841
1306674769	15:12:42	43.73959	7.42815	3	14357	48	1	-2	1	808	140.1	50	43.73959,7.42815
1306674770	15:12:43	43.73988	7.42795	2	14880	0	9	2	-1	852	136.8	50	43.73988,7.42795
1306674771	15:12:44	43.73988	7.42795	2	15014	42	1	1	0	890	117.4	50	43.73988,7.42795
1306674772	15:12:45	0	0	2	17780	80	1	1	1	916	128.3	50	0,0
1306674773	15:12:46	0	0	3	16176	100	1	0	2	966	165.6	50	0,0
1306674774	15:12:47	0	0	4	14408	1	36	-1	-1	1006	193.9	50	0,0
1306674775	15:12:48	43.74128	7.42875	2	13583	0	35	0	-1	1056	139.1	50	43.74128,7.42875
1306674776	15:12:49	43.74094	7.4285	1	13126	0	12	1	-1	1079	96.8	50	43.74094,7.4285
1306674777	15:12:50	43.74109	7.42886	1	11793	11	2	2	0	1113	75.4	50	43.74109,7.42886
1306674778	15:12:51	43.74111	7.4292	1	15303	50	1	1	1	1129	82.6	50	43.74111,7.4292
1306674779	15:12:52	43.74142	7.42977	2	16849	78	1	-1	1	1160	106.4	50	43.74142,7.42977
1306674780	15:12:53	43.74096	7.42974	2	14369	0	45	0	-1	1186	121.3	50	43.74096,7.42974
1306674781	15:12:54	43.74081	7.4299	1	8663	0	14	-1	-1	1213	69.3	50	43.74081,7.4299
1306674782	15:12:56	43.74097	7.43025	1	8979	3	1	-1	0	1241	47.2	50	43.74097,7.43025
1306674784	15:12:57	43.7406	7.42971	1	12215	46	1	0	1	1258	62.3	50	43.7406,7.42971
1306674785	15:12:58	43.74068	7.42948	1	12840	0	10	1	-1	1283	92	50	43.74068,7.42948
1306675223	15:20:15	43.73264	7.42238	1	17366	69	1	-1	1	3014	87.4	50	43.73264,7.42238
1306675224	15:20:16	43.7329	7.42225	2	15112	100	1	-1	1	3038	124.6	50	43.7329,7.42225
1306675225	15:20:17	43.73304	7.42183	4	16620	100	1	1	1	3070	178.1	50	43.73304,7.42183
1306675226	15:20:18	43.73336	7.42156	5	16917	100	1	0	1	3131	204.6	50	43.73336,7.42156
1306675227	15:20:19	43.73394	7.42121	6	17393	100	1	0	1	3203	239.9	50	43.73394,7.42121
1306675228	15:20:20	43.73466	7.42107	7	16677	100	1	1	0	17	260.5	51	43.73466,7.42107
1306675229	15:20:22	43.73479	7.42105	7	15007	20	46	1	-3	130	275.4	51	43.73479,7.42105
1306675230	15:20:22	43.73479	7.42105	7	16837	1	51	0	-2	155	222.4	51	43.73479,7.42105
1306675232	15:20:25	0	0	2	13678	45	1	2	1	243	99.7	51	0,0
1306675233	15:20:26	0	0	2	17497	89	1	1	1	278	117	51	0,0
1306675234	15:20:27	0	0	3	15885	100	1	0	1	327	166.3	51	0,0
1306675235	15:20:27	0	0	4	16040	100	1	-1	1	367	195.4	51	0,0
1306675236	15:20:29	0	0	6	16512	100	1	0	0	437	226.1	51	0,0
1306675237	15:20:29	0	0	6	17659	100	1	-1	0	487	242	51	0,0
1306675238	15:20:31	0	0	7	16388	100	1	2	0	567	257.4	51	0,0
1306675239	15:20:31	0	0	7	15010	38	29	1	-2	623	265.7	51	0,0
1306675240	15:20:32	0	0	5	16237	0	29	-2	-2	675	219.4	51	0,0
1306675241	15:20:33	0	0	3	14317	0	15	-2	-1	753	169.4	51	0,0
1306675242	15:20:35	0	0	3	12920	22	2	-2	0	798	135.3	51	0,0
1306675243	15:20:35	43.73875	7.42771	3	13474	45	1	-2	1	825	133.2	51	43.73875,7.42771
1306675244	15:20:37	43.73915	7.42747	3	16417	0	25	2	-1	870	147.9	51	43.73915,7.42747
1306675245	15:20:37	43.73939	7.42733	2	14928	0	4	3	0	899	131.6	51	43.73939,7.42733
1306675246	15:20:39	43.73939	7.42733	2	17069	68	1	1	1	937	123	51	43.73939,7.42733
1306675247	15:20:39	0	0	3	16429	92	1	2	1	965	140.7	51	0,0
1306675248	15:20:40	0	0	4	16539	100	1	-1	1	1018	181.5	51	0,0
1306675250	15:20:42	0	0	2	16163	0	36	1	-2	1105	132.5	51	0,0
1306675251	15:20:43	0	0	1	12105	0	6	2	-1	1134	84.5	51	0,0
1306675252	15:20:45	0	0	1	12369	39	1	2	0	1158	72.6	51	0,0
1306675253	15:20:46	0	0	1	17912	71	1	0	1	1174	86.5	51	0,0
1306675254	15:20:46	0	0	2	15005	21	22	0	-1	1210	125.9	51	0,0
1306675255	15:20:47	0	0	1	13193	0	30	-1	-1	1243	92.7	51	0,0
1306675256	15:20:49	0	0	1	7445	0	2	-2	-1	1256	56.4	51	0,0
1306675257	15:20:50	0	0	1	6888	11	2	-1	0	1273	48.4	51	0,0
1306675258	15:20:51	0	0	1	9914	39	1	-1	1	1282	49.1	51	0,0
1306675259	15:20:52	0	0	1	15084	75	1	1	1	1302	74.3	51	0,0
1306675260	15:20:53	0	0	1	12494	0	2	1	0	1330	86.8	51	0,0
1306675261	15:20:53	0	0	1	11984	25	1	2	0	1347	79.3	51	0,0
1306675262	15:20:54	0	0	1	17198	69	1	1	1	1364	87.7	51	0,0
1306675263	15:20:55	0	0	1	13808	0	20	2	-1	1407	106.7	51	0,0
1306675264	15:20:56	43.741	7.43014	1	11841	0	1	2	0	1425	82.7	51	43.741,7.43014
1306675265	15:20:57	43.74108	7.43055	1	15122	52	1	1	1	1450	80.6	51	43.74108,7.43055
1306675266	15:20:58	43.74112	7.43086	2	17081	89	1	0	2	1471	113.2	51	43.74112,7.43086
1306675267	15:21:00	43.74045	7.43068	4	16366	100	1	0	1	1556	197.3	51	43.74045,7.43068
1306675269	15:21:02	43.74045	7.43068	6	16968	100	1	1	0	1624	233.4	51	43.74045,7.43068
1306675270	15:21:03	0	0	6	17680	100	1	2	0	1728	251.9	51	0,0
1306675271	15:21:04	0	0	7	16592	100	1	2	0	1783	261.3	51	0,0
1306675272	15:21:05	0	0	7	17241	100	1	0	1	1869	272.7	51	0,0
1306675273	15:21:06	0	0	7	16588	100	4	2	-2	1928	280.6	51	0,0
1306675274	15:21:06	0	0	7	14539	1	46	0	-2	1984	243.6	51	0,0
1306675275	15:21:07	0	0	3	14904	0	49	0	-2	2044	164.9	51	0,0
1306675276	15:21:08	0	0	1	13230	0	26	-2	-1	2057	108.5	51	0,0
1306675277	15:21:10	0	0	1	9974	0	7	2	-1	2101	70.4	51	0,0
1306675278	15:21:11	0	0	1	11635	45	1	1	1	2115	61.6	51	0,0
1306675279	15:21:12	0	0	1	10269	79	1	0	1	2139	87.9	51	0,0
1306675280	15:21:12	0	0	2	14614	95	1	-1	2	2163	124	51	0,0
1306675281	15:21:14	0	0	3	16622	100	1	0	1	2213	177.4	51	0,0
1306675283	15:21:16	0	0	3	14971	1	20	-2	-1	2338	179	51	0,0
1306675284	15:21:16	0	0	3	14871	27	2	-3	0	2371	152.2	51	0,0
1306675285	15:21:18	0	0	3	17449	100	1	-1	1	2420	162.3	51	0,0
1306675286	15:21:19	0	0	4	16301	35	2	-2	0	2460	194.9	51	0,0
1306675287	15:21:21	43.7351	7.42224	5	15883	91	1	3	0	2562	200.6	51	43.7351,7.42224
1306675289	15:21:22	43.73458	7.42242	5	13516	0	51	0	-2	2625	177.1	51	43.73458,7.42242
1306675290	15:21:22	43.7343	7.42247	2	15479	0	20	2	-1	2655	128.1	51	43.7343,7.42247
1306675291	15:21:25	43.73384	7.42225	1	15741	50	2	-2	0	2718	88.2	51	43.73384,7.42225
1306675293	15:21:26	43.73353	7.42234	2	17928	91	1	-1	1	2752	118.8	51	43.73353,7.42234
1306675294	15:21:26	43.7333	7.42254	3	16927	100	1	-2	1	2782	150.8	51	43.7333,7.42254
1306675295	15:21:28	43.73296	7.42303	3	15099	0	33	-1	-2	2835	154.6	51	43.73296,7.42303
1306675296	15:21:28	43.73287	7.42324	1	14637	0	28	1	-1	2861	116.2	51	43.73287,7.42324
1306675297	15:21:30	43.73268	7.42351	1	9628	0	7	2	-1	2888	73.9	51	43.73268,7.42351
1306675298	15:21:31	43.73247	7.42346	1	10849	43	1	1	1	2908	58.7	51	43.73247,7.42346
1306675299	15:21:32	43.73239	7.42333	1	16386	72	1	0	1	2922	78.6	51	43.73239,7.42333
1306675300	15:21:33	43.73231	7.42295	1	14358	0	18	2	-1	2952	106.6	51	43.73231,7.42295
1306675301	15:21:34	43.73235	7.42259	1	12703	3	1	1	0	2980	81.7	51	43.73235,7.42259
1306675302	15:21:34	43.73243	7.42243	1	15598	54	1	1	1	2997	81.5	51	43.73243,7.42243
1306675303	15:21:35	43.73262	7.42219	2	14781	100	1	0	1	3019	125.1	51	43.73262,7.42219
1306675304	15:21:36	43.73272	7.4219	3	16388	100	1	1	1	3049	171.8	51	43.73272,7.4219
1306675305	15:21:37	43.73299	7.42158	4	16696	100	1	0	1	3109	199.7	51	43.73299,7.42158
1306675306	15:21:38	43.73364	7.42126	6	17081	100	1	1	1	3181	239.3	51	43.73364,7.42126
1306675307	15:21:40	43.73451	7.42097	7	16733	100	1	1	0	26	125.1	52	43.73451,7.42097
1306675308	15:21:41	43.73537	7.42105	7	16420	100	3	1	-2	84	274.6	52	43.73537,7.42105
1306675309	15:21:41	43.73608	7.42108	7	15651	0	60	0	-2	140	234.3	52	43.73608,7.42108
1306675310	15:21:42	43.7367	7.42108	3	15610	0	38	1	-2	182	166.4	52	43.7367,7.42108
1306675313	15:21:45	0	0	3	17033	100	1	0	1	299	147.8	52	0,0
1306675314	15:21:46	0	0	4	17665	100	1	-1	1	356	188.8	52	0,0
1306675315	15:21:48	0	0	5	16492	100	1	0	1	424	226.3	52	0,0
1306675316	15:21:48	0	0	6	17159	100	1	0	1	475	240.2	52	0,0
1306675317	15:21:50	0	0	7	16277	100	1	1	0	554	257.5	52	0,0
1306675318	15:21:50	43.73779	7.4261	7	15171	100	15	1	-2	610	265.8	52	43.73779,7.4261
1306675319	15:21:52	43.73794	7.42696	5	16107	3	27	-2	-1	686	216.5	52	43.73794,7.42696
1306675320	15:21:52	43.73815	7.42745	3	15156	2	16	-2	-1	727	177.6	52	43.73815,7.42745
1306675321	15:21:54	43.73872	7.42803	3	13291	10	1	-2	0	776	144.2	52	43.73872,7.42803
1306675322	15:21:54	43.73991	7.42893	3	13291	26	1	-2	0	820	135	52	43.73991,7.42893
1306675323	15:21:56	43.73991	7.42893	3	13271	51	1	-1	1	862	135.2	52	43.73991,7.42893
1306675324	15:21:56	0	0	2	14483	0	5	2	-1	891	131	52	0,0
1306675325	15:21:58	0	0	2	15914	67	1	1	1	928	117.3	52	0,0
1306675326	15:21:58	0	0	2	14838	85	1	1	1	956	133	52	0,0
1306675329	15:22:01	0	0	4	13235	0	40	0	-2	1098	138.1	52	0,0
1306675330	15:22:02	0	0	1	11807	0	9	2	-1	1128	86.6	52	0,0
1306675331	15:22:04	0	0	1	11633	31	1	2	0	1151	70.9	52	0,0
1306675332	15:22:04	0	0	1	16055	64	1	1	1	1167	78.6	52	0,0
1306675333	15:22:05	0	0	2	15568	88	2	0	-2	1201	121.6	52	0,0
1306675335	15:22:06	0	0	1	12655	0	31	0	-1	1226	105.7	52	0,0
1306675337	15:22:10	0	0	1	9388	39	1	-1	0	1282	47.5	52	0,0
1306675338	15:22:10	0	0	1	13110	54	1	-1	1	1295	63.2	52	0,0
1306675339	15:22:12	0	0	1	13008	0	2	2	0	1323	91.4	52	0,0
1306675340	15:22:12	0	0	1	12285	5	1	2	0	1341	80.8	52	0,0
1306675341	15:22:14	0	0	1	17942	72	1	1	1	1367	87.9	52	0,0
1306675343	15:22:14	0	0	1	14626	0	27	1	-1	1389	113.1	52	0,0
1306675344	15:22:16	0	0	1	13665	40	1	2	1	1435	76.7	52	0,0
1306675345	15:22:17	0	0	2	13665	78	1	1	1	1463	94.9	52	0,0
1306675346	15:22:18	0	0	3	17626	100	1	0	1	1505	150.1	52	0,0
1306675347	15:22:19	0	0	4	17667	100	1	1	1	1543	191.3	52	0,0
1306675348	15:22:20	0	0	5	16109	100	1	2	1	1611	223.5	52	0,0
1306675349	15:22:22	0	0	6	17693	100	1	2	0	1686	246.3	52	0,0
1306675350	15:22:22	0	0	7	16413	100	1	2	0	1740	258.1	52	0,0
1306675351	15:22:24	0	0	7	17113	100	1	0	1	1823	270.7	52	0,0
1306675352	15:22:25	0	0	7	17610	100	2	2	-1	1911	280	52	0,0
1306675353	15:22:26	0	0	7	15151	0	39	0	-2	1968	239.3	52	0,0
1306675354	15:22:26	0	0	4	16350	0	47	0	-2	2031	177	52	0,0
1306675355	15:22:27	0	0	2	14338	0	38	-1	-2	2047	125.9	52	0,0
1306675356	15:22:28	0	0	1	10326	4	3	-1	0	2086	74.1	52	0,0
1306675357	15:22:30	0	0	1	10575	35	1	0	0	2107	61.2	52	0,0
1306675358	15:22:30	0	0	1	14971	63	1	0	1	2128	71	52	0,0
1306675359	15:22:31	0	0	2	17835	90	1	0	1	2149	112.4	52	0,0
1306675360	15:22:33	0	0	3	17864	100	1	-1	1	2195	161.7	52	0,0
1306675361	15:22:33	0	0	4	17795	100	1	0	1	2235	194.1	52	0,0
1306675362	15:22:35	0	0	5	16736	1	37	0	-2	2301	207.9	52	0,0
1306675363	15:22:35	0	0	3	14877	8	5	-3	0	2339	163.2	52	0,0
1306675364	15:22:37	0	0	3	16599	82	1	-3	1	2404	155.1	52	0,0
1306675365	15:22:37	0	0	4	16558	100	1	-2	1	2442	180.3	52	0,0
1306675366	15:22:39	0	0	4	15991	49	1	-3	0	2503	191.3	52	0,0
1306675367	15:22:40	0	0	4	17166	76	1	2	1	2543	191.7	52	0,0
1306675368	15:22:41	0	0	4	15883	0	53	0	-2	2606	205.8	52	0,0
1306675369	15:22:41	0	0	4	14628	0	34	1	-1	2641	147	52	0,0
1306675370	15:22:43	0	0	1	15179	3	2	2	-1	2678	103.4	52	0,0
1306675371	15:22:43	0	0	1	14787	13	2	-1	0	2708	93.3	52	0,0
1306675372	15:22:45	0	0	2	15164	75	1	-1	1	2738	100.2	52	0,0
1306675373	15:22:45	0	0	3	15398	96	1	-1	1	2751	130.9	52	0,0
1306675374	15:22:47	0	0	3	14055	0	26	-1	-1	2817	171.8	52	0,0
1306675375	15:22:47	0	0	3	13244	0	29	-1	-1	2848	136.3	52	0,0
1306675376	15:22:48	43.73274	7.42346	1	10842	0	7	2	-1	2878	82.9	52	43.73274,7.42346
1306675377	15:22:50	43.73259	7.42357	1	9711	26	1	2	0	2899	60.8	52	43.73259,7.42357
1306675378	15:22:51	43.73247	7.42343	1	14112	52	1	1	1	2912	67.3	52	43.73247,7.42343
1306675379	15:22:51	43.73236	7.42327	1	16211	86	1	1	-1	2939	93.9	52	43.73236,7.42327
1306675380	15:22:53	43.73231	7.42287	1	12483	1	4	1	0	2960	93	52	43.73231,7.42287
1306675381	15:22:53	43.73242	7.42261	1	14275	39	1	1	0	2986	76.4	52	43.73242,7.42261
1306675382	15:22:55	43.73273	7.42245	2	16476	100	1	0	2	3016	110.3	52	43.73273,7.42245
1306675383	15:22:55	43.73301	7.42226	3	17641	100	1	0	1	3046	151.6	52	43.73301,7.42226
1306675384	15:22:56	43.73342	7.422	4	16782	100	1	0	1	3084	193.1	52	43.73342,7.422
1306675385	15:22:57	43.7338	7.42172	5	16492	100	1	1	1	3153	230.2	52	43.7338,7.42172
1306675386	15:22:58	43.73437	7.4213	7	16447	100	1	1	0	3231	256.5	52	43.73437,7.4213
1306675387	15:22:59	43.73442	7.4213	7	16478	100	1	1	0	57	271.8	53	43.73442,7.4213
1306675388	15:23:01	0	0	7	17199	1	51	0	-3	141	248.4	53	0,0
1306675391	15:23:04	0	0	2	14873	64	1	2	1	257	104.2	53	0,0
1306675392	15:23:04	0	0	2	15166	100	1	0	1	282	126	53	0,0
1306675393	15:23:05	0	0	3	15166	100	1	-1	1	314	167.8	53	0,0
1306675394	15:23:07	0	0	5	17525	100	1	0	1	397	210.8	53	0,0
1306675395	15:23:07	0	0	6	16277	100	1	0	1	421	226.7	53	0,0
1306675396	15:23:09	0	0	6	17910	100	1	-1	0	523	250.6	53	0,0
1306675397	15:23:10	0	0	7	16192	100	2	2	0	605	262.9	53	0,0
1306675398	15:23:11	0	0	5	15622	4	31	-1	-2	658	230.5	53	0,0
1306675399	15:23:11	0	0	4	15980	3	23	-2	-1	701	190.3	53	0,0
1306675400	15:23:13	0	0	3	13457	4	6	-2	0	755	151.5	53	0,0
1306675401	15:23:14	0	0	3	12799	5	2	-2	0	799	135.5	53	0,0
1306675402	15:23:15	43.73886	7.42761	3	13767	54	1	-1	0	841	133.6	53	43.73886,7.42761
1306675403	15:23:17	43.73936	7.42731	2	14789	37	1	2	0	912	123.1	53	43.73936,7.42731
1306675407	15:23:19	0	0	4	16228	100	4	-1	-1	1042	194	53	0,0
1306675408	15:23:20	0	0	4	16053	0	44	0	-2	1080	167.8	53	0,0
1306675409	15:23:21	0	0	1	13786	0	28	1	-1	1107	109.6	53	0,0
1306675410	15:23:23	0	0	1	11036	0	1	2	-1	1144	76.4	53	0,0
1306675411	15:23:24	0	0	1	11325	49	1	2	1	1159	74.4	53	0,0
1306675412	15:23:25	0	0	2	16328	85	1	-1	1	1200	107.1	53	0,0
1306675413	15:23:25	0	0	2	13123	0	32	0	-1	1213	132.9	53	0,0
1306675414	15:23:26	0	0	1	9967	0	22	-1	-1	1244	80.4	53	0,0
1306675415	15:23:27	0	0	1	7342	0	3	-2	-1	1257	57.5	53	0,0
1306675416	15:23:29	0	0	1	7971	32	1	-1	0	1278	43.2	53	0,0
1306675417	15:23:29	0	0	1	9949	40	1	-1	1	1289	49.9	53	0,0
1306675418	15:23:31	0	0	1	14036	8	10	2	-1	1313	86.3	53	0,0
